article_id,slug,title,status,live_url,old_wp_category,primary_topic,secondary_topics,locations,confidence,reason,decision,notes
213,45428-diy-garbage-disposal-installation-step-by-step-guide-for-homeowners-in-algonquin,DIY Garbage Disposal Installation: Step-by-Step Guide for Homeowners in Algonquin,published,https://jblantonplumbing.com/knowledge-hub/45428-diy-garbage-disposal-installation-step-by-step-guide-for-homeowners-in-algonquin,Uncategorized,Plumbing Tips,,Algonquin,Medium,"Title/slug mentions 'garbage disposal' ×2. Location: Algonquin (title, High)",approve,
212,45428-top-5-tips-for-choosing-the-right-faucet-for-your-kitchen-or-bathroom-in-arlington-heights,Top 7 Tips for Choosing the Right Faucet for Your Kitchen or Bathroom in Arlington Heights,published,https://jblantonplumbing.com/knowledge-hub/45428-top-5-tips-for-choosing-the-right-faucet-for-your-kitchen-or-bathroom-in-arlington-heights,Uncategorized,Plumbing Tips,,Arlington Heights,Medium,"Title/slug mentions 'faucet' ×2. Location: Arlington Heights (title, High)",approve,
211,45427-top-5-preventive-drain-cleaning-measures-in-northbrook-to-avoid-costly-repairs,Top 5 Preventive Drain Cleaning Measures in Northbrook to Avoid Costly Repairs,published,https://jblantonplumbing.com/knowledge-hub/45427-top-5-preventive-drain-cleaning-measures-in-northbrook-to-avoid-costly-repairs,Uncategorized,Drains,,Northbrook,Medium,"Title/slug mentions 'drain' ×2. Location: Northbrook (title, High)",approve,
210,45427-the-importance-of-catch-basins-in-the-urban-drainage-systems-of-naperville,The Importance of Catch Basins in the Urban Drainage Systems of Naperville,published,https://jblantonplumbing.com/knowledge-hub/45427-the-importance-of-catch-basins-in-the-urban-drainage-systems-of-naperville,Uncategorized,Drains,,Naperville,Medium,"Title/slug mentions 'drainage' ×2. Location: Naperville (title, High)",approve,
209,45427-case-study-troubleshooting-common-issues-with-commercial-water-heaters-in-mchenry,Case Study: Troubleshooting Common Issues with Commercial Water Heaters in McHenry,published,https://jblantonplumbing.com/knowledge-hub/45427-case-study-troubleshooting-common-issues-with-commercial-water-heaters-in-mchenry,commercial water heater,Commercial,Water Heaters,McHenry,High,"Old WP category 'commercial water heater'. Location: McHenry (title, High)",approve,
208,45426-learn-how-to-clear-stubborn-clogged-drains-without-chemicals-on-north-and-northwest-side-of-chicago,Learn How to Clear Stubborn Clogged Drains Without Chemicals on North and Northwest Side of Chicago,published,https://jblantonplumbing.com/knowledge-hub/45426-learn-how-to-clear-stubborn-clogged-drains-without-chemicals-on-north-and-northwest-side-of-chicago,Uncategorized,Drains,,Chicagoland,Medium,"Title/slug mentions 'drains' ×2. Location: Chicagoland (title ('Chicago' → region), High)",approve,
207,45426-innovative-burst-pipe-repair-techniques-in-evanston-embracing-technology-for-efficient-plumbing-solutions,Innovative Burst Pipe Repair Techniques in Evanston: Embracing Technology for Efficient Plumbing Solutions,published,https://jblantonplumbing.com/knowledge-hub/45426-innovative-burst-pipe-repair-techniques-in-evanston-embracing-technology-for-efficient-plumbing-solutions,burst pipe repair,Emergency,,Evanston,High,"Old WP category 'burst pipe repair'. Location: Evanston (title, High)",approve,
206,45426-top-common-mistakes-to-avoid-when-waterproofing-your-basement-in-hinsdale,Top Common Mistakes to Avoid When Waterproofing Your Basement in Hinsdale,published,https://jblantonplumbing.com/knowledge-hub/45426-top-common-mistakes-to-avoid-when-waterproofing-your-basement-in-hinsdale,basement waterproofing,Drains,,Hinsdale,High,"Old WP category 'basement waterproofing'. Location: Hinsdale (title, High)",approve,
205,45425case-study-the-impact-of-timely-sewer-line-repair-on-property-and-health-in-elgin-illinios,"Case Study: The Impact of Timely Sewer Line Repair on Property and Health in Elgin, Illinios",published,https://jblantonplumbing.com/knowledge-hub/45425case-study-the-impact-of-timely-sewer-line-repair-on-property-and-health-in-elgin-illinios,sewer repair,Sewers,,Elgin,High,"Old WP category 'sewer repair'. Location: Elgin (title, High)",approve,
204,45425-the-best-water-filtration-systems-your-guide-to-clean-water-in-algonquin,The Best Water Filtration Systems: Your Guide to Clean Water in Algonquin,published,https://jblantonplumbing.com/knowledge-hub/45425-the-best-water-filtration-systems-your-guide-to-clean-water-in-algonquin,water filtration systems,Water Quality,,Algonquin,High,"Old WP category 'water filtration systems'. Location: Algonquin (title, High)",approve,
203,45425-top-5-new-technologies-in-toilet-design-water-saving-and-comfort-features,Top 5 New Technologies in Toilet Design: Water-Saving and Comfort Features,published,https://jblantonplumbing.com/knowledge-hub/45425-top-5-new-technologies-in-toilet-design-water-saving-and-comfort-features,Uncategorized,Plumbing Tips,,,Low,"Title/slug mentions 'toilet' ×2. Location: Arlington Heights (body only, Low)",approve,Removed weak location(s): Arlington Heights (body-only or ambiguous) — Marketing decision 2026-09-24
202,45422-choosing-the-right-kitchen-faucet-for-your-home-considerations-for-northbrook-homeowners,Choosing the Right Kitchen Faucet for Your Home: Considerations for Northbrook Homeowners,published,https://jblantonplumbing.com/knowledge-hub/45422-choosing-the-right-kitchen-faucet-for-your-home-considerations-for-northbrook-homeowners,kitchen faucet repair and installation,Plumbing Tips,,Northbrook,High,"Old WP category 'kitchen faucet repair and installation'. Location: Northbrook (title, High)",approve,
201,45422-top-5-common-issues-that-affect-flood-control-systems-in-naperville,Top 5 Common Issues That Affect Flood Control Systems in Naperville,published,https://jblantonplumbing.com/knowledge-hub/45422-top-5-common-issues-that-affect-flood-control-systems-in-naperville,Uncategorized,Drains,,Naperville,Low,"Body mentions 'drainage' ×6 (first 500 words; 13 topic words in all). Location: Naperville (title, High)",approve,
200,45422-diy-faucet-installation-step-by-step-guide-for-beginners,DIY Faucet Installation: A Step-by-Step Guide for Beginners,published,https://jblantonplumbing.com/knowledge-hub/45422-diy-faucet-installation-step-by-step-guide-for-beginners,Uncategorized,Plumbing Tips,,,Medium,Title/slug mentions 'faucet' ×2,approve,
199,45421-emergency-response-plan-for-sewage-line-backup-what-to-do,Emergency Response Plan for Sewage Line Backup: What to Do,published,https://jblantonplumbing.com/knowledge-hub/45421-emergency-response-plan-for-sewage-line-backup-what-to-do,Uncategorized,Sewers,Emergency,,Medium,Title/slug mentions 'sewage' ×2,approve,
198,45421-case-study-the-critical-importance-of-hiring-licensed-and-insured-plumbers-in-evanston,Case Study: The Critical Importance of Hiring Licensed and Insured Plumbers in Evanston,published,https://jblantonplumbing.com/knowledge-hub/45421-case-study-the-critical-importance-of-hiring-licensed-and-insured-plumbers-in-evanston,Uncategorized,Plumbing Tips,,Evanston,Low,"Body mentions 'leak' ×2 (first 500 words; 2 topic words in all). Location: Evanston (title, High)",approve,
197,45421-5-common-plumbing-repairs-every-hinsdale-homeowner-should-master,5 Common Plumbing Repairs Every Hinsdale Homeowner Should Master,published,https://jblantonplumbing.com/knowledge-hub/45421-5-common-plumbing-repairs-every-hinsdale-homeowner-should-master,Uncategorized,Plumbing Tips,,Hinsdale,Low,"Body mentions 'faucet' ×4 (first 500 words; 21 topic words in all). Location: Hinsdale (title, High)",approve,
196,45421-exploring-new-trends-in-plumbing-fixture-design-for-elgin-residents,Exploring New Trends in Plumbing Fixture Design for Elgin Residents,published,https://jblantonplumbing.com/knowledge-hub/45421-exploring-new-trends-in-plumbing-fixture-design-for-elgin-residents,Uncategorized,Plumbing Tips,,Elgin,Low,"Body mentions 'faucets' ×2 (first 500 words; 6 topic words in all). Location: Elgin (title, High)",approve,
195,45421-unveiling-the-advantages-of-overhead-sewer-systems-for-algonquin-homeowners,Unveiling the Advantages of Overhead Sewer Systems for Algonquin Homeowners,published,https://jblantonplumbing.com/knowledge-hub/45421-unveiling-the-advantages-of-overhead-sewer-systems-for-algonquin-homeowners,overhead sewer systems,Sewers,,Algonquin,High,"Old WP category 'overhead sewer systems'. Location: Algonquin (title, High)",approve,
194,45421-mastering-leak-repairs-a-comprehensive-guide-for-arlington-heights-homeowners,Mastering Leak Repairs: A Comprehensive Guide for Arlington Heights Homeowners,published,https://jblantonplumbing.com/knowledge-hub/45421-mastering-leak-repairs-a-comprehensive-guide-for-arlington-heights-homeowners,Uncategorized,Plumbing Tips,,Arlington Heights,Medium,"Title/slug mentions 'leak' ×2. Location: Arlington Heights (title, High)",approve,
193,45419-hydro-jetting-explained-a-comprehensive-guide-to-clearing-plumbing-lines,"Understanding Hydro Jetting: A Comprehensive Guide to Clearing Plumbing Lines in Northbrook, Illinois",published,https://jblantonplumbing.com/knowledge-hub/45419-hydro-jetting-explained-a-comprehensive-guide-to-clearing-plumbing-lines,hydro jetting,Drains,Sewers,Northbrook,High,"Old WP category 'hydro jetting'. Location: Northbrook (title, High)",approve,
192,45419-mastering-kitchen-plumbing-expert-guide-to-optimizing-plumbing-for-ease,Mastering Kitchen Plumbing in Naperville - An Expert Guide to Optimizing Plumbing for Ease,published,https://jblantonplumbing.com/knowledge-hub/45419-mastering-kitchen-plumbing-expert-guide-to-optimizing-plumbing-for-ease,kitchen plumbing,Plumbing Tips,,Naperville,High,"Old WP category 'kitchen plumbing'. Location: Naperville (title, High)",approve,
191,45419-emergency-plumbing-essentials-your-guide-to-a-home-safety-plan,"Emergency Plumbing Essentials: Your Guide to a Home Safety Plan in McHenry, Illinois",published,https://jblantonplumbing.com/knowledge-hub/45419-emergency-plumbing-essentials-your-guide-to-a-home-safety-plan,emergency plumbing,Emergency,,McHenry,High,"Old WP category 'emergency plumbing'. Location: McHenry (title, High)",approve,
190,45419-unlocking-efficiency-the-ultimate-guide-to-commercial-water-heater-selection,Unlocking Efficiency in Ravenswood: The Ultimate Guide to Commercial Water Heater Selection,published,https://jblantonplumbing.com/knowledge-hub/45419-unlocking-efficiency-the-ultimate-guide-to-commercial-water-heater-selection,water heater services,Water Heaters,,,High,Old WP category 'water heater services',approve,
189,45419-revolutionizing-bathrooms-the-latest-innovations-in-plumbing-technology,Transforming Evanston Bathrooms: The Newest Advances in Plumbing Technology,published,https://jblantonplumbing.com/knowledge-hub/45419-revolutionizing-bathrooms-the-latest-innovations-in-plumbing-technology,bathroom plumbing,Plumbing Tips,,Evanston,High,"Old WP category 'bathroom plumbing'. Location: Evanston (title, High)",approve,
188,45419-stop-basement-leaks-now-insider-secrets-for-diy-basement-waterproofing-tips-and-tricks-for-homeowners,Halt Basement Leaks Immediately! Insider Secrets for DIY Basement Waterproofing in Hinsdale: Handy Tips and Tricks for Homeowners.,published,https://jblantonplumbing.com/knowledge-hub/45419-stop-basement-leaks-now-insider-secrets-for-diy-basement-waterproofing-tips-and-tricks-for-homeowners,basement waterproofing,Drains,,Hinsdale,High,"Old WP category 'basement waterproofing'. Location: Hinsdale (title, High)",approve,
187,top-5-reasons-why-timely-plumbing-repairs-are-crucial-insights-from-j-blanton-plumbing-in-algonquin,Top 5 Reasons Why Timely Plumbing Repairs Are Crucial: Insights from J Blanton Plumbing in Algonquin,published,https://jblantonplumbing.com/knowledge-hub/top-5-reasons-why-timely-plumbing-repairs-are-crucial-insights-from-j-blanton-plumbing-in-algonquin,emergency plumbing,Emergency,,Algonquin,High,"Old WP category 'emergency plumbing'. Location: Algonquin (title, High)",approve,
186,preparing-your-home-for-plumbing-emergencies-tips-and-checklist,Preparing Your Home for Plumbing Emergencies: Tips and Checklist,published,https://jblantonplumbing.com/knowledge-hub/preparing-your-home-for-plumbing-emergencies-tips-and-checklist,emergency plumbing,Emergency,,,Low,"Old WP category 'emergency plumbing'. Location: Northbrook (body only, Low)",approve,Removed weak location(s): Northbrook (body-only or ambiguous) — Marketing decision 2026-09-24
185,new-technologies-in-drain-cleaning-making-the-process-faster-and-more-effective,New Technologies in Drain Cleaning: Making the Process Faster and More Effective,published,https://jblantonplumbing.com/knowledge-hub/new-technologies-in-drain-cleaning-making-the-process-faster-and-more-effective,Uncategorized,Drains,,,Low,"Title/slug mentions 'drain' ×2. Location: Elgin (body only, Low)",approve,Removed weak location(s): Elgin (body-only or ambiguous) — Marketing decision 2026-09-24
184,case-study-efficient-drain-cleaning-services-by-j-blanton-plumbing-in-arlington-heights,Case Study: Efficient Drain Cleaning Services by J. Blanton Plumbing in Arlington Heights,published,https://jblantonplumbing.com/knowledge-hub/case-study-efficient-drain-cleaning-services-by-j-blanton-plumbing-in-arlington-heights,Uncategorized,Drains,,Arlington Heights,Medium,"Title/slug mentions 'drain' ×2. Location: Arlington Heights (title, High)",approve,
183,case-study-emergency-plumbing-response-by-j-blanton-plumbing-in-hinsdale,Case Study: Emergency Plumbing Response by J. Blanton Plumbing in Hinsdale,published,https://jblantonplumbing.com/knowledge-hub/case-study-emergency-plumbing-response-by-j-blanton-plumbing-in-hinsdale,emergency plumbing,Emergency,,Hinsdale,High,"Old WP category 'emergency plumbing'. Location: Hinsdale (title, High)",approve,
182,how-to-install-a-water-heater-a-step-by-step-guide-from-j-blanton-plumbing-on-chicagos-north-and-northwest-side,How to Install a Water Heater: A Step-by-Step Guide from J. Blanton Plumbing on Chicago's North and Northwest Side,published,https://jblantonplumbing.com/knowledge-hub/how-to-install-a-water-heater-a-step-by-step-guide-from-j-blanton-plumbing-on-chicagos-north-and-northwest-side,water heater installation,Water Heaters,,Chicagoland,High,"Old WP category 'water heater installation'. Location: Chicagoland (title ('Chicago' → region), High)",approve,
181,understanding-emergency-plumbing-simplified-insights-from-j-blanton-plumbing-mchenry,"Understanding Emergency Plumbing: Simplified Insights from J. Blanton Plumbing, McHenry",published,https://jblantonplumbing.com/knowledge-hub/understanding-emergency-plumbing-simplified-insights-from-j-blanton-plumbing-mchenry,emergency plumbing,Emergency,,McHenry,High,"Old WP category 'emergency plumbing'. Location: McHenry (title, High)",approve,
180,5-essential-tips-for-effective-sewer-drain-clearing-in-naperville,5 Essential Tips for Effective Sewer Drain Clearing in Naperville,published,https://jblantonplumbing.com/knowledge-hub/5-essential-tips-for-effective-sewer-drain-clearing-in-naperville,Uncategorized,Sewers,Drains,Naperville,Medium,"Title/slug mentions 'sewer' ×2. Location: Naperville (title, High)",approve,
179,embrace-modern-efficiency-why-north-and-northwest-side-chicago-homes-are-switching-to-tankless-water-heaters,Embrace Modern Efficiency: Why North and Northwest Side Chicago Homes Are Switching to Tankless Water Heaters,published,https://jblantonplumbing.com/knowledge-hub/embrace-modern-efficiency-why-north-and-northwest-side-chicago-homes-are-switching-to-tankless-water-heaters,tankless water heater,Water Heaters,,Chicagoland,High,"Old WP category 'tankless water heater'. Location: Chicagoland (title ('Chicago' → region), High)",approve,
178,chicagoland-water-microplastics-fertility,Protect Your Family: Microplastics and Fertility Concerns in Chicagoland's Water,published,https://jblantonplumbing.com/knowledge-hub/chicagoland-water-microplastics-fertility,Uncategorized,Water Quality,,Chicagoland,Low,"Body mentions 'water testing' ×3 (first 500 words; 5 topic words in all). Location: Chicagoland (title ('Chicago' → region), High)",approve,
177,how-to-temporarily-patch-a-leaky-pipe,How To Temporarily Patch A Leaky Pipe While You Wait For A Professional,published,https://jblantonplumbing.com/knowledge-hub/how-to-temporarily-patch-a-leaky-pipe,Uncategorized,Plumbing Tips,,,Medium,Title/slug mentions 'leaky' ×2,approve,
176,why-is-fireplace-maintenance-important-for-gas-fireplaces,Why is Fireplace Maintenance Important For Gas Fireplaces?,published,https://jblantonplumbing.com/knowledge-hub/why-is-fireplace-maintenance-important-for-gas-fireplaces,Uncategorized,Gas Lines,Plumbing Tips,,Medium,Title/slug mentions 'fireplace' ×2,approve,
175,why-should-i-choose-j-blanton-for-sump-pump-installation-services-in-chicago,Why Should I Choose J. Blanton For Sump Pump Installation Services In Chicago?,published,https://jblantonplumbing.com/knowledge-hub/why-should-i-choose-j-blanton-for-sump-pump-installation-services-in-chicago,Uncategorized,Drains,,Chicagoland,Medium,"Title/slug mentions 'sump pump' ×2. Location: Chicagoland (title ('Chicago' → region), High)",approve,
174,water-heater-expansion-tank-how-does-it-work,Water Heater Expansion Tank: How Does It Work?,published,https://jblantonplumbing.com/knowledge-hub/water-heater-expansion-tank-how-does-it-work,Uncategorized,Water Heaters,,,Medium,Title/slug mentions 'water heater' ×2,approve,
173,can-a-water-softener-cause-low-water-pressure,Can A Water Softener Cause Low Water Pressure?,published,https://jblantonplumbing.com/knowledge-hub/can-a-water-softener-cause-low-water-pressure,Uncategorized,Water Quality,Plumbing Tips,,Medium,Title/slug mentions 'water softener' ×4,approve,
172,water-softener-bypass-valve-leaking-what-to-do,Water Softener Bypass Valve Leaking: What to Do,published,https://jblantonplumbing.com/knowledge-hub/water-softener-bypass-valve-leaking-what-to-do,Uncategorized,Water Quality,Plumbing Tips,,Medium,Title/slug mentions 'water softener' ×4,approve,
171,what-is-the-average-cost-to-replace-a-garbage-disposal,Garbage Disposal Replacement Services | J. Blanton Plumbing - Serving Chicagoland for Over 30 Years,published,https://jblantonplumbing.com/knowledge-hub/what-is-the-average-cost-to-replace-a-garbage-disposal,Uncategorized,Plumbing Tips,,Chicagoland,Medium,"Title/slug mentions 'garbage disposal' ×2. Location: Chicagoland (title ('Chicago' → region), High)",approve,
170,evanston-lead-service-line-replacement-program-2,Evanston Lead Service Line Replacement Program,published,https://jblantonplumbing.com/knowledge-hub/evanston-lead-service-line-replacement-program-2,Uncategorized,Water Quality,,Evanston,Low,"Title/slug mentions 'lead service line' ×2. Locations: Evanston (title, High); Chicagoland (body only, Low)",approve,Removed weak location(s): Chicagoland (body-only or ambiguous) — Marketing decision 2026-09-24
169,mount-prospect-lead-service-line-replacement-program,Mount Prospect Lead Service Line Replacement Program,published,https://jblantonplumbing.com/knowledge-hub/mount-prospect-lead-service-line-replacement-program,Uncategorized,Water Quality,,Mount Prospect,Low,"Title/slug mentions 'lead service line' ×2. Locations: Mount Prospect (title, High); Chicagoland (body only, Low)",approve,Removed weak location(s): Chicagoland (body-only or ambiguous) — Marketing decision 2026-09-24
168,sink-not-draining-but-pipes-clear-causes-fixes,Why Your Sink Isn't Draining (Even With Clear Pipes),published,https://jblantonplumbing.com/knowledge-hub/sink-not-draining-but-pipes-clear-causes-fixes,drain,Drains,,,High,Old WP category 'drain',approve,
167,8-reasons-why-your-shower-is-not-getting-hot,11 Reasons Why Your Shower Is Not Getting Hot,published,https://jblantonplumbing.com/knowledge-hub/8-reasons-why-your-shower-is-not-getting-hot,Uncategorized,Plumbing Tips,,,Medium,Title/slug mentions 'shower' ×2,approve,
166,how-does-a-home-flood-control-system-work,How Does A Home Flood Control System Work?,published,https://jblantonplumbing.com/knowledge-hub/how-does-a-home-flood-control-system-work,Uncategorized,Drains,,,Low,Body mentions 'sump pump' ×2 (first 500 words; 5 topic words in all),approve,
165,are-gas-fireplaces-still-safe,Are Gas Fireplaces Still Safe?,published,https://jblantonplumbing.com/knowledge-hub/are-gas-fireplaces-still-safe,Uncategorized,Gas Lines,,,Medium,Title/slug mentions 'fireplaces' ×2,approve,
164,dealing-with-cracks-in-basement-floor,Dealing With Cracks in Basement Floor,published,https://jblantonplumbing.com/knowledge-hub/dealing-with-cracks-in-basement-floor,Uncategorized,Drains,,,Low,Body mentions 'drainage' ×1 (first 500 words; 2 topic words in all),approve,
163,different-types-of-sewer-systems,Understanding The Different Types of Sewer Systems,published,https://jblantonplumbing.com/knowledge-hub/different-types-of-sewer-systems,Uncategorized,Sewers,,,Low,"Title/slug mentions 'sewer' ×2. Location: Chicagoland (body only, Low)",approve,Removed weak location(s): Chicagoland (body-only or ambiguous) — Marketing decision 2026-09-24
162,reasons-why-your-pool-heater-is-not-turning-on,Reasons Why Your Pool Heater Is Not Turning On (And What You Can Do Next),published,https://jblantonplumbing.com/knowledge-hub/reasons-why-your-pool-heater-is-not-turning-on,Uncategorized,Plumbing Tips,,,Medium,Title/slug mentions 'pool heater' ×2,approve,
161,what-is-a-catch-basin,What Is A Catch Basin and How Does It Work?,published,https://jblantonplumbing.com/knowledge-hub/what-is-a-catch-basin,Uncategorized,Drains,,,Medium,Title/slug mentions 'catch basin' ×2,approve,
160,adjusting-temperature-on-an-electric-water-heater,How to Adjust Temperature on an Electric Water Heater Safely,published,https://jblantonplumbing.com/knowledge-hub/adjusting-temperature-on-an-electric-water-heater,Uncategorized,Water Heaters,,,Medium,Title/slug mentions 'water heater' ×2,approve,
159,cleaning-and-preventing-calcium-buildup-in-toilet,How to Clean and Prevent Calcium Buildup in Toilet,published,https://jblantonplumbing.com/knowledge-hub/cleaning-and-preventing-calcium-buildup-in-toilet,Uncategorized,Plumbing Tips,,,Medium,Title/slug mentions 'toilet' ×2,approve,
158,what-causes-rusty-water-at-home,What Causes Rusty Water At Home,published,https://jblantonplumbing.com/knowledge-hub/what-causes-rusty-water-at-home,Uncategorized,Plumbing Tips,,,Low,Body mentions 'pipes' ×3 (first 500 words; 9 topic words in all),approve,
157,dealing-with-a-slow-draining-toilet,Expert Guide on Dealing With A Slow Draining Toilet,published,https://jblantonplumbing.com/knowledge-hub/dealing-with-a-slow-draining-toilet,Uncategorized,Plumbing Tips,,,Medium,Title/slug mentions 'toilet' ×2,approve,
156,how-to-install-a-sewage-ejector-pump-in-your-basement,Sewage Ejector Pump Installation: A Complete Homeowner Guide,published,https://jblantonplumbing.com/knowledge-hub/how-to-install-a-sewage-ejector-pump-in-your-basement,Uncategorized,Sewers,Drains,,Medium,Title/slug mentions 'sewage' ×2,approve,
155,why-does-my-laundry-room-smell-like-sewage,Why Does My Laundry Room Smell Like Sewage?,published,https://jblantonplumbing.com/knowledge-hub/why-does-my-laundry-room-smell-like-sewage,Uncategorized,Sewers,Plumbing Tips,,Medium,Title/slug mentions 'sewage' ×2,approve,
154,how-to-install-a-garbage-disposal,How to Install a Garbage Disposal: A Step-by-Step Homeowner Guide,published,https://jblantonplumbing.com/knowledge-hub/how-to-install-a-garbage-disposal,Uncategorized,Plumbing Tips,,,Medium,Title/slug mentions 'garbage disposal' ×2,approve,
153,how-deep-are-gas-lines-buried-in-your-home,How Deep Are Gas Lines Buried in Your Home?,published,https://jblantonplumbing.com/knowledge-hub/how-deep-are-gas-lines-buried-in-your-home,Uncategorized,Gas Lines,,,Medium,Title/slug mentions 'gas lines' ×2,approve,
152,how-to-make-a-plumbing-loop-vent,How to Make a Plumbing Loop Vent: A Complete Guide,published,https://jblantonplumbing.com/knowledge-hub/how-to-make-a-plumbing-loop-vent,Uncategorized,Drains,,,Low,Body mentions 'drain' ×5 (first 500 words; 10 topic words in all),approve,
151,how-to-repair-a-broken-sprinkler-pipe,How to Repair a Broken Sprinkler Pipe: A Step-by-Step Guide,published,https://jblantonplumbing.com/knowledge-hub/how-to-repair-a-broken-sprinkler-pipe,Uncategorized,Plumbing Tips,,,Medium,Title/slug mentions 'pipe' ×2,approve,
150,how-to-cut-cast-iron-pipe,How to Cut Cast Iron Pipe Safely and Correctly,published,https://jblantonplumbing.com/knowledge-hub/how-to-cut-cast-iron-pipe,Uncategorized,Plumbing Tips,,,Medium,Title/slug mentions 'cast iron' ×2,approve,
149,how-to-install-a-french-drain,How to Install a French Drain,published,https://jblantonplumbing.com/knowledge-hub/how-to-install-a-french-drain,Uncategorized,Drains,,,Medium,Title/slug mentions 'drain' ×2,approve,
148,how-to-kill-gnats-in-drains,How to Kill Gnats in Drains,published,https://jblantonplumbing.com/knowledge-hub/how-to-kill-gnats-in-drains,drain,Drains,,,High,Old WP category 'drain',approve,
147,how-to-cut-a-pvc-pipe,How to Cut a PVC Pipe,published,https://jblantonplumbing.com/knowledge-hub/how-to-cut-a-pvc-pipe,Uncategorized,Plumbing Tips,,,Medium,Title/slug mentions 'pvc' ×2,approve,
146,what-causes-a-clogged-toilet,What Causes a Clogged Toilet and How to Fix It,published,https://jblantonplumbing.com/knowledge-hub/what-causes-a-clogged-toilet,Uncategorized,Drains,Plumbing Tips,,Medium,Title/slug mentions 'clogged' ×2,approve,
145,how-to-install-a-sink-drain-pipe,How to Install a Sink Drain Pipe: A Step-by-Step Guide for Homeowners,published,https://jblantonplumbing.com/knowledge-hub/how-to-install-a-sink-drain-pipe,Uncategorized,Drains,Plumbing Tips,,Medium,Title/slug mentions 'drain' ×2,approve,
144,how-to-clean-bidet-in-4-easy-steps,"How to Clean a Bidet: A Complete, Easy-to-Follow Guide",published,https://jblantonplumbing.com/knowledge-hub/how-to-clean-bidet-in-4-easy-steps,Uncategorized,Plumbing Tips,,,Low,Body mentions 'toilet' ×3 (first 500 words; 8 topic words in all),approve,
143,how-to-install-pex-tubing-in-concrete-slab,How to Install PEX Tubing in Concrete Slab,published,https://jblantonplumbing.com/knowledge-hub/how-to-install-pex-tubing-in-concrete-slab,Uncategorized,Plumbing Tips,,,Medium,Title/slug mentions 'pex' ×2,approve,
142,how-to-use-a-plumbing-snake-the-right-way,How to Use a Plumbing Snake the Right Way,published,https://jblantonplumbing.com/knowledge-hub/how-to-use-a-plumbing-snake-the-right-way,Uncategorized,Drains,,,Low,Body mentions 'drain' ×12 (first 500 words; 22 topic words in all),approve,
141,what-is-a-clean-out-plug-and-how-does-it-work,Understanding What a Clean Out Plug Is — And Why It Matters,published,https://jblantonplumbing.com/knowledge-hub/what-is-a-clean-out-plug-and-how-does-it-work,sewer maintenance,Sewers,,,High,Old WP category 'sewer maintenance',approve,
140,how-to-clean-shower-drain-clogged-with-hair,How to Clean Shower Drain Clogged with Hair,published,https://jblantonplumbing.com/knowledge-hub/how-to-clean-shower-drain-clogged-with-hair,Uncategorized,Drains,Plumbing Tips,,Low,"Title/slug mentions 'drain' ×2. Location: Cable (body only, ambiguous name, Low)",approve,Removed weak location(s): Cable (body-only or ambiguous) — Marketing decision 2026-09-24
139,how-to-tell-if-you-have-a-water-leak-underground,How to Tell If You Have a Water Leak Underground,published,https://jblantonplumbing.com/knowledge-hub/how-to-tell-if-you-have-a-water-leak-underground,Uncategorized,Plumbing Tips,,,Medium,Title/slug mentions 'leak' ×2,approve,
138,how-to-dig-a-trench-for-drainage-pipe-in-your-yard,How to Dig a Trench for Drainage Pipe in Your Yard,published,https://jblantonplumbing.com/knowledge-hub/how-to-dig-a-trench-for-drainage-pipe-in-your-yard,Uncategorized,Drains,Plumbing Tips,,Medium,Title/slug mentions 'drainage' ×2,approve,
137,how-to-solder-copper-pipe-leak-the-right-way,How to Solder a Copper Pipe Leak the Right Way,published,https://jblantonplumbing.com/knowledge-hub/how-to-solder-copper-pipe-leak-the-right-way,Uncategorized,Plumbing Tips,,,Medium,Title/slug mentions 'leak' ×2,approve,
136,what-is-pvc-pipe,What is a PVC Pipe and What Is It Made Of?,published,https://jblantonplumbing.com/knowledge-hub/what-is-pvc-pipe,Uncategorized,Plumbing Tips,,,Medium,Title/slug mentions 'pvc' ×2,approve,
135,testing-water-pipes-for-leaks,How to Test Water Pipes for Leaks,published,https://jblantonplumbing.com/knowledge-hub/testing-water-pipes-for-leaks,Uncategorized,Plumbing Tips,,,Medium,Title/slug mentions 'leaks' ×2,approve,
134,how-to-install-bathtub-faucet,How to Install a Bathtub Faucet: A Step-by-Step Installation Guide,published,https://jblantonplumbing.com/knowledge-hub/how-to-install-bathtub-faucet,Uncategorized,Plumbing Tips,,,Medium,Title/slug mentions 'faucet' ×2,approve,
133,pvc-vs-abs-pipes,PVC Vs ABS Pipe: What’s the Difference,published,https://jblantonplumbing.com/knowledge-hub/pvc-vs-abs-pipes,Uncategorized,Plumbing Tips,,,Medium,Title/slug mentions 'pvc' ×2,approve,
132,how-to-clean-a-plumbing-vent,How to Clean a Plumbing Vent,published,https://jblantonplumbing.com/knowledge-hub/how-to-clean-a-plumbing-vent,Uncategorized,Drains,,,Low,Body mentions 'clogged' ×4 (first 500 words; 7 topic words in all),approve,
131,what-is-rough-in-plumbing,What is Rough In Plumbing?,published,https://jblantonplumbing.com/knowledge-hub/what-is-rough-in-plumbing,Uncategorized,Plumbing Tips,,,Low,Body mentions 'pipes' ×12 (first 500 words; 17 topic words in all),approve,
130,what-is-pex-plumbing,What is PEX Plumbing?,published,https://jblantonplumbing.com/knowledge-hub/what-is-pex-plumbing,Uncategorized,Plumbing Tips,,,Medium,Title/slug mentions 'pex' ×2,approve,
